Fecha,empresa,y_real,y_hat,y_base,incremental_total,META_incr,GADS_incr
2023-10-02,ALMACÉN DE PIJAMAS,0.0,0.0,2.350830684154289,0.0,0.0,0.0
2023-10-09,ALMACÉN DE PIJAMAS,0.0,0.0,2.1963426857011257,0.0,0.0,0.0
2023-10-16,ALMACÉN DE PIJAMAS,0.0,0.0,1.9472497036744585,0.0,0.0,0.0
2023-10-23,ALMACÉN DE PIJAMAS,0.0,0.0,1.6071590879210476,0.0,0.0,0.0
2023-10-30,ALMACÉN DE PIJAMAS,0.0,0.0,1.1809960106421045,0.0,0.0,0.0
2023-11-06,ALMACÉN DE PIJAMAS,0.0,123.20164730677713,143.3465782714078,0.0,0.0,0.0
2023-11-13,ALMACÉN DE PIJAMAS,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,ALMACÉN DE PIJAMAS,0.0,0.2364086978912212,18.063185954873234,0.0,0.0,0.0
2023-11-27,ALMACÉN DE PIJAMAS,6.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,ALMACÉN DE PIJAMAS,12.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,ALMACÉN DE PIJAMAS,16.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,ALMACÉN DE PIJAMAS,9.0,0.0,0.0,0.0,0.0,0.0
2023-12-25,ALMACÉN DE PIJAMAS,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,ALMACÉN DE PIJAMAS,8.0,0.0,0.0,0.0,0.0,0.0
2024-01-08,ALMACÉN DE PIJAMAS,5.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,ALMACÉN DE PIJAMAS,1.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,ALMACÉN DE PIJAMAS,5.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,ALMACÉN DE PIJAMAS,3.0,0.0,0.0,0.0,0.0,0.0
2024-02-05,ALMACÉN DE PIJAMAS,28.0,0.20805481343600718,0.0,0.20805481343600718,0.20805481303952778,0.0
2024-02-12,ALMACÉN DE PIJAMAS,23.0,3.466377806878171,0.0,3.466377806878171,3.466377802050492,0.0
2024-02-19,ALMACÉN DE PIJAMAS,5.0,5.34826001068177,0.0,5.34826001068177,3.5430117712776688,1.8052482323308792
2024-02-26,ALMACÉN DE PIJAMAS,12.0,8.692016217673313,0.0,8.692016217673313,4.487778152724821,4.204238057262202
2024-03-04,ALMACÉN DE PIJAMAS,17.0,10.496520319829926,0.0,10.496520319829926,4.814921485419292,5.6815988257143575
2024-03-11,ALMACÉN DE PIJAMAS,17.0,11.781042059446094,0.0,11.781042059446094,4.738623899500395,7.0424181512694215
2024-03-18,ALMACÉN DE PIJAMAS,6.0,14.251644455217388,0.0,14.251644455217388,3.917847411616321,10.333797034791521
2024-03-25,ALMACÉN DE PIJAMAS,14.0,20.850888375717915,0.0,20.850888375717915,8.928018144357294,11.922870222218698
2024-04-01,ALMACÉN DE PIJAMAS,15.0,27.43086367647024,0.0,27.43086367647024,13.422736942794797,14.00812672379083
2024-04-08,ALMACÉN DE PIJAMAS,21.0,23.003686823634695,0.0,23.003686823634695,11.102015053078503,11.90167176062402
2024-04-15,ALMACÉN DE PIJAMAS,23.0,23.292964523378828,0.10035003295411116,23.192614490424717,10.44585503252098,12.746759447903738
2024-04-22,ALMACÉN DE PIJAMAS,11.0,21.900948230065495,0.44840796404326966,21.452540266022226,9.71847114285349,11.734069113168736
2024-04-29,ALMACÉN DE PIJAMAS,14.0,23.673729203199116,0.8820327454793357,22.79169645771978,10.897612030748157,11.894084416971626
2024-05-06,ALMACÉN DE PIJAMAS,21.0,36.955708377834355,4.529807496899053,32.4259008809353,19.016023084968573,13.409877785966728
2024-05-13,ALMACÉN DE PIJAMAS,164.0,303.79285085213667,274.34979927782365,29.443051574313017,17.498882415127003,11.944169149186013
2024-05-20,ALMACÉN DE PIJAMAS,17.0,27.86527071868511,5.762740169556764,22.102530549128346,11.978442713209656,10.12408782591869
2024-05-27,ALMACÉN DE PIJAMAS,35.0,26.80424793957195,6.464905680782181,20.33934225878977,10.056991338844382,10.282350909945384
2024-06-03,ALMACÉN DE PIJAMAS,51.0,27.188134271384627,8.309920490133436,18.87821378125119,9.900362955376117,8.977850815875072
2024-06-10,ALMACÉN DE PIJAMAS,37.0,28.063594731265624,9.088952832278181,18.974641898987443,10.579891922237515,8.394749966749927
2024-06-17,ALMACÉN DE PIJAMAS,15.0,30.222789962328676,9.889734920540292,20.333055041788384,10.101514688308944,10.23154034347944
2024-06-24,ALMACÉN DE PIJAMAS,17.0,30.17596079653711,10.70066987603613,19.47529092050098,9.643976108646285,9.831314801854697
2024-07-01,ALMACÉN DE PIJAMAS,20.0,33.62939599243606,9.487444816051237,24.141951176384822,10.790960350069518,13.350990816315303
2024-07-08,ALMACÉN DE PIJAMAS,22.0,34.51137748603378,10.283476811111427,24.227900674922353,10.573834222431497,13.654066442490853
2024-07-15,ALMACÉN DE PIJAMAS,11.0,36.21453914146798,11.0546688022946,25.15987033917338,11.435467337866084,13.724402991307294
2024-07-22,ALMACÉN DE PIJAMAS,18.0,35.056655648126934,11.789852432754458,23.266803215372477,11.471970307205847,11.794832898166629
2024-07-29,ALMACÉN DE PIJAMAS,21.0,34.69213051207123,12.478380816597081,22.21374969547415,10.85540577600361,11.35834390947054
2024-08-05,ALMACÉN DE PIJAMAS,23.0,31.76478014611652,9.573494004801375,22.191286141315146,9.90798511217699,12.283301019138156
2024-08-12,ALMACÉN DE PIJAMAS,17.0,32.73228474056717,10.139618274551509,22.592666466015658,9.452233322529981,13.140433133485676
2024-08-19,ALMACÉN DE PIJAMAS,12.0,32.71781293096066,10.631766325973814,22.086046604986848,8.511206025867029,13.574840569119818
2024-08-26,ALMACÉN DE PIJAMAS,22.0,32.144699516117015,11.042810900068844,21.10188861604817,6.904639164777824,14.197249441270344
2024-09-02,ALMACÉN DE PIJAMAS,16.0,36.81544398455617,15.558853231086772,21.256590753469396,7.071032998356192,14.185557745113202
2024-09-09,ALMACÉN DE PIJAMAS,10.0,36.808000287299194,15.791093423579838,21.016906863719356,6.700502394878305,14.316404458841047
2024-09-16,ALMACÉN DE PIJAMAS,14.0,36.97837837099078,15.928222146286913,21.05015622470387,7.2986568413697315,13.751499373334138
2024-09-23,ALMACÉN DE PIJAMAS,10.0,36.817788873032896,15.96825350914878,20.849535363884115,8.159462216615411,12.690073137268705
2024-09-30,ALMACÉN DE PIJAMAS,7.0,37.563334049782156,15.910607780333947,21.65272626944821,9.164952584177144,12.487773675271065
2024-10-07,ALMACÉN DE PIJAMAS,13.0,33.60560487933006,11.751370104986506,21.854234774343553,9.68030522688455,12.173929537459001
2024-10-14,ALMACÉN DE PIJAMAS,16.0,30.420609682189763,11.502277122959839,18.918332559229924,9.542343914181503,9.37598863504842
2024-10-21,ALMACÉN DE PIJAMAS,10.0,17.841759915784223,11.162186507206428,6.679573408577795,6.679573403047013,0.0
2024-10-28,ALMACÉN DE PIJAMAS,9.0,8.819732946592637,10.736023429927485,0.0,0.0,0.0
2024-11-04,ALMACÉN DE PIJAMAS,45.0,155.51557565944475,157.55481064101812,0.0,0.0,0.0
2024-11-11,ALMACÉN DE PIJAMAS,7.0,0.0,6.289889812509983,0.0,0.0,0.0
2024-11-18,ALMACÉN DE PIJAMAS,5.0,0.0,5.647061700863873,0.0,0.0,0.0
2024-11-25,ALMACÉN DE PIJAMAS,11.0,29.57550952691321,31.573707376177055,0.0,0.0,0.0
2024-12-02,ALMACÉN DE PIJAMAS,12.0,9.799088365418612,2.4727759589750065,7.326312406443606,2.725241199538376,4.60107119690523
2024-12-09,ALMACÉN DE PIJAMAS,40.0,15.733443296976446,1.6962604449675496,14.037182852008897,8.462070669920564,5.575112172088333
2024-12-16,ALMACÉN DE PIJAMAS,32.0,17.71537363781377,0.8969644449834107,16.81840919283036,10.350411005688667,6.46799817714169
2024-12-23,ALMACÉN DE PIJAMAS,13.0,0.4741132287176697,0.0,0.4741132287176697,0.3168029105785953,0.15731031791269026
2024-12-30,ALMACÉN DE PIJAMAS,13.0,8.741820175156477,0.0,8.741820175156477,2.952227900272006,5.7895922657880305
2025-01-06,ALMACÉN DE PIJAMAS,15.0,0.7876126393140339,0.0,0.7876126393140339,0.0,0.7876126385951715
2025-01-13,ALMACÉN DE PIJAMAS,10.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,ALMACÉN DE PIJAMAS,6.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,ALMACÉN DE PIJAMAS,13.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,ALMACÉN DE PIJAMAS,33.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,ALMACÉN DE PIJAMAS,22.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,ALMACÉN DE PIJAMAS,6.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,ALMACÉN DE PIJAMAS,3.0,0.0,0.0,0.0,0.0,0.0
2025-03-03,ALMACÉN DE PIJAMAS,4.0,0.0,0.0,0.0,0.0,0.0
2025-03-10,ALMACÉN DE PIJAMAS,8.0,0.0,0.0,0.0,0.0,0.0
2025-03-17,ALMACÉN DE PIJAMAS,12.0,0.0,0.0,0.0,0.0,0.0
2025-03-24,ALMACÉN DE PIJAMAS,18.0,0.0,0.0,0.0,0.0,0.0
2025-03-31,ALMACÉN DE PIJAMAS,23.0,0.0,0.0,0.0,0.0,0.0
2025-04-07,ALMACÉN DE PIJAMAS,10.0,0.0,0.0,0.0,0.0,0.0
2025-04-14,ALMACÉN DE PIJAMAS,2.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,ALMACÉN DE PIJAMAS,15.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,ALMACÉN DE PIJAMAS,6.0,20.62158193942352,0.0,20.62158193942352,1.044573139963631,19.577008790629083
2025-05-05,ALMACÉN DE PIJAMAS,17.0,32.085917581409035,0.0,32.085917581409035,4.917394427968986,27.1685231442539
2025-05-12,ALMACÉN DE PIJAMAS,102.0,313.5935081924366,266.9773277973597,46.616180395076924,15.674290117420286,30.94189026765664
2025-05-19,ALMACÉN DE PIJAMAS,36.0,30.7089370206225,0.0,30.7089370206225,10.79309442566641,19.915842585454172
2025-05-26,ALMACÉN DE PIJAMAS,21.0,19.444370251453762,0.0,19.444370251453762,8.049504681003105,11.39486556089659
2025-06-02,ALMACÉN DE PIJAMAS,54.0,18.13302178836389,0.0,18.13302178836389,5.0097413091158245,13.123280469384207
2025-06-09,ALMACÉN DE PIJAMAS,38.0,22.80903568435403,0.5287592249523811,22.280276459401648,1.8699579917843447,20.410318457617304
2025-06-16,ALMACÉN DE PIJAMAS,16.0,31.513747749748205,1.32954131321452,30.184206436533685,0.0,30.18420642682458
2025-06-23,ALMACÉN DE PIJAMAS,8.0,27.479052973152648,2.1404762687103585,25.33857670444229,0.0,25.338576695430778
2025-06-30,ALMACÉN DE PIJAMAS,31.0,36.23500700180833,2.94982017933296,33.28518682247537,2.4455527626074915,30.839634049867872
2025-07-07,ALMACÉN DE PIJAMAS,15.0,39.70241756668506,2.1811470929480663,37.52127047373699,5.710707719615715,31.810562744121277
2025-07-14,ALMACÉN DE PIJAMAS,12.0,41.311366953205294,2.952339084131239,38.359027869074055,6.22086000427863,32.13816785479542
2025-07-21,ALMACÉN DE PIJAMAS,16.0,37.79417668157217,3.6875227145911254,34.10665396698104,3.176001566350347,30.930652390630694
2025-07-28,ALMACÉN DE PIJAMAS,14.0,38.92414145540263,4.376051098433749,34.548090356968885,1.701754779741441,32.84633556722744
2025-08-04,ALMACÉN DE PIJAMAS,21.0,43.01628409707621,14.083905290040263,28.932378807035946,0.0,28.932378797096312
2025-08-11,ALMACÉN DE PIJAMAS,16.0,39.24479526062771,14.650029559790369,24.594765700837343,0.0,24.594765691252444
2025-08-18,ALMACÉN DE PIJAMAS,15.0,39.22316445348446,15.142177611212702,24.080986842271756,0.0,24.080986832458695
2025-08-25,ALMACÉN DE PIJAMAS,9.0,39.67787010562239,15.553222185307732,24.124647920314658,0.0,24.124647910582613
2023-10-02,CASA JOSECITO,105.0,248.91164612880195,275.9038222845516,0.0,0.0,0.0
2023-10-09,CASA JOSECITO,125.0,251.61995050514395,275.7493342860985,0.0,0.0,0.0
2023-10-16,CASA JOSECITO,161.0,253.79023603884806,275.50024130407184,0.0,0.0,0.0
2023-10-23,CASA JOSECITO,126.0,256.36880133882244,275.1601506883184,0.0,0.0,0.0
2023-10-30,CASA JOSECITO,93.0,256.5683469990546,274.7339876110394,0.0,0.0,0.0
2023-11-06,CASA JOSECITO,304.0,388.93771325833393,416.8995698718051,0.0,0.0,0.0
2023-11-13,CASA JOSECITO,95.0,231.3247267811608,265.63464904329703,0.0,0.0,0.0
2023-11-20,CASA JOSECITO,114.0,254.86677777292257,291.61617755527055,0.0,0.0,0.0
2023-11-27,CASA JOSECITO,110.0,226.7499586388273,264.2941099833444,0.0,0.0,0.0
2023-12-04,CASA JOSECITO,166.0,223.57289296791345,261.36165501341986,0.0,0.0,0.0
2023-12-11,CASA JOSECITO,175.0,222.72242210399094,260.58513949941243,0.0,0.0,0.0
2023-12-18,CASA JOSECITO,90.0,221.9008875769739,259.7858434994283,0.0,0.0,0.0
2023-12-25,CASA JOSECITO,84.0,200.52849648146207,238.42012864670647,0.0,0.0,0.0
2024-01-01,CASA JOSECITO,78.0,231.1076555081794,269.0012909681986,0.0,0.0,0.0
2024-01-08,CASA JOSECITO,108.0,230.3127901900396,268.20702667647424,0.0,0.0,0.0
2024-01-15,CASA JOSECITO,139.0,245.2409106951288,267.43862472228557,0.0,0.0,0.0
2024-01-22,CASA JOSECITO,142.0,248.12176736308655,266.7072130573282,0.0,0.0,0.0
2024-01-29,CASA JOSECITO,132.0,278.11802926631964,266.02338394211444,12.094645324205203,4.035535577798381,8.05910973640682
2024-02-05,CASA JOSECITO,142.0,291.4697657490857,272.3848838654595,19.084881883626167,3.424249419351213,15.660632454274952
2024-02-12,CASA JOSECITO,129.0,293.13097765293014,271.8250968634119,21.305880789518255,3.187728219179354,18.118152560338903
2024-02-19,CASA JOSECITO,189.0,303.0171004190762,271.33997305423344,31.67712736484276,3.3075263341571457,28.369601020685614
2024-02-26,CASA JOSECITO,170.0,302.09350642038373,270.9365379722626,31.15696844812112,3.2872108437920335,27.869757594329087
2024-03-04,CASA JOSECITO,163.0,311.1061160311244,271.9793799551145,39.12673607600988,2.9283238139425607,36.198412252067314
2024-03-11,CASA JOSECITO,208.0,308.5609220362825,271.75558227421914,36.80533976206334,3.210513667912457,33.59482608415089
2024-03-18,CASA JOSECITO,220.0,296.203753689379,271.6271317689642,24.576621920414823,0.0,24.57662191129256
2024-03-25,CASA JOSECITO,230.0,299.99289231510045,271.59588865197657,28.397003663123883,0.0,28.397003653674698
2024-04-01,CASA JOSECITO,245.0,305.9596813359736,273.2327763686972,32.72690496727637,3.1508001785590865,29.57610477871728
2024-04-08,CASA JOSECITO,362.0,315.0477780108889,273.3958911070004,41.65188690388851,5.547997249092996,36.10388964479551
2024-04-15,CASA JOSECITO,281.0,308.79327246659994,273.65334163335143,35.13993083324851,5.478193820485273,29.66173700276324
2024-04-22,CASA JOSECITO,263.0,304.6084755134798,274.0013995644406,30.6070759490392,4.893398492257433,25.713677446781766
2024-04-29,CASA JOSECITO,367.0,300.138909370469,274.4350243458767,25.703885024592296,5.3696644503923885,20.33422056419991
2024-05-06,CASA JOSECITO,207.0,300.99623539057075,278.0827990972964,22.913436293274344,5.580015576049212,17.333420707225134
2024-05-13,CASA JOSECITO,882.0,574.0645542530615,547.9027908782209,26.161763374840575,8.350631412393952,17.811131952446626
2024-05-20,CASA JOSECITO,204.0,300.24980207864496,279.31573176995414,20.93407030869082,7.419609287018796,13.514461011672022
2024-05-27,CASA JOSECITO,265.0,296.8861885185871,280.0178972811795,16.868291237407618,6.585940318502498,10.282350908905121
2024-06-03,CASA JOSECITO,299.0,297.39037802376663,281.86291209053076,15.527465933235874,7.117929635850217,8.409536287385656
2024-06-10,CASA JOSECITO,213.0,297.4877833947512,282.6419444326755,14.845838962075732,7.465796141844961,7.38004281023077
2024-06-17,CASA JOSECITO,209.0,298.5006793671329,283.44272652093764,15.057952846195235,7.409841135573168,7.648111700622065
2024-06-24,CASA JOSECITO,338.0,297.3527703746315,284.2536614764335,13.09910889819804,6.381901319001011,6.717207569197027
2024-07-01,CASA JOSECITO,421.0,295.2978598941086,283.0404364164486,12.25742347766004,6.9198768035341,5.33754666412594
2024-07-08,CASA JOSECITO,403.0,299.77359804649365,283.8364684115088,15.937129634984842,6.669823939594331,9.267305685390511
2024-07-15,CASA JOSECITO,309.0,301.58848068074616,284.607660402692,16.980820278054182,7.636273791719468,9.344546476334711
2024-07-22,CASA JOSECITO,303.0,297.18714510069043,285.34284403315183,11.844301067538595,7.792992725230505,4.051308332308089
2024-07-29,CASA JOSECITO,382.0,293.1367208139311,286.0313724169945,7.10534839693662,7.1053483871301015,0.0
2024-08-05,CASA JOSECITO,328.0,283.1564739176295,283.12648560519875,0.029988312430759834,0.029988312356953737,0.0
2024-08-12,CASA JOSECITO,325.0,287.0644740188021,283.69260987494886,3.3718641438532586,3.3718641370888873,0.0
2024-08-19,CASA JOSECITO,349.0,288.7093763998615,284.18475792637116,4.524618473490364,4.524618466782077,0.0
2024-08-26,CASA JOSECITO,281.0,287.55070648803644,284.5958025004662,2.954903987570219,2.9549039835040816,0.0
2024-09-02,CASA JOSECITO,296.0,293.6123446013223,289.1118448314841,4.5004997698382,4.500499764730591,0.0
2024-09-09,CASA JOSECITO,252.0,290.96122158533717,289.3440850239772,1.6171365613599846,1.6171365594797067,0.0
2024-09-16,CASA JOSECITO,273.0,297.1725509096652,289.48121374668426,7.691337162980915,7.691337154706711,0.0
2024-09-23,CASA JOSECITO,360.0,303.02335114443815,289.5212451095461,13.502106034892051,9.258443399082433,4.243662625809618
2024-09-30,CASA JOSECITO,374.0,306.5438115016958,289.4635993807313,17.080212120964518,11.352747468543983,5.727464642420532
2024-10-07,CASA JOSECITO,385.0,298.9976513440397,285.3043617053838,13.69328963865587,11.35212283045498,2.3411667982008866
2024-10-14,CASA JOSECITO,293.0,298.5195155049197,285.05526872335724,13.464246781562451,11.522476441340057,1.941770330222392
2024-10-21,CASA JOSECITO,333.0,299.564734914277,284.7151781076038,14.849556806673206,11.303026180429912,3.546530616243294
2024-10-28,CASA JOSECITO,485.0,299.9318619558887,284.28901503032483,15.642846925563845,12.236275907332145,3.4065710082316984
2024-11-04,CASA JOSECITO,1324.0,452.55347867582003,431.1078022414154,21.445676434404618,15.177218213794125,6.268458210610492
2024-11-11,CASA JOSECITO,351.0,304.60688469246264,279.84288141290733,24.76400327955531,13.627492628983886,11.136510640571426
2024-11-18,CASA JOSECITO,389.0,303.3892183405435,279.2000533012612,24.189165039282273,13.19012223371364,10.999042795568633
2024-11-25,CASA JOSECITO,753.0,334.5017240736456,305.1266989765744,29.375025097071216,14.699751154919939,14.675273932151276
2024-12-02,CASA JOSECITO,486.0,304.36012645940605,276.02576755937235,28.334358900033692,12.938291546645747,15.39606734338794
2024-12-09,CASA JOSECITO,539.0,301.6658079993963,275.2492520453649,26.416555954031367,11.675715842977679,14.740840101053685
2024-12-16,CASA JOSECITO,532.0,302.2867065386363,274.44995604538076,27.836750493255522,12.028497529863234,15.808252953392286
2024-12-23,CASA JOSECITO,294.0,283.4680476118343,253.0842411926589,30.383806419175414,13.49078433937802,16.89302206979739
2024-12-30,CASA JOSECITO,326.0,303.2180281911799,272.684655545138,30.53337264604187,13.257305707580999,17.276066928460867
2025-01-06,CASA JOSECITO,476.0,302.8640098994681,270.498979847171,32.36503005229713,13.534164955776987,18.830865086520145
2025-01-13,CASA JOSECITO,305.0,297.233017627925,269.73057789298235,27.50243973494264,11.629996582797672,15.872443142144967
2025-01-20,CASA JOSECITO,355.0,298.7714442919216,268.99916622802493,29.772278063896692,12.79157520713178,16.980702846764913
2025-01-27,CASA JOSECITO,322.0,290.66916925564647,268.3153371128112,22.353832142835245,12.438906599688881,9.914925533146361
2025-02-03,CASA JOSECITO,274.0,289.7910496124362,267.65272780704163,22.138321805394582,11.170348605882332,10.96797318951225
2025-02-10,CASA JOSECITO,294.0,296.4440947277161,267.092940804994,29.35115392272212,11.620469096267133,17.730684816454986
2025-02-17,CASA JOSECITO,306.0,296.91094543492284,266.60781699581554,30.303128439107297,11.107930556640461,19.195197872466835
2025-02-24,CASA JOSECITO,266.0,296.17589966658835,266.20438191384466,29.971517752743694,11.637256604472455,18.334261138271238
2025-03-03,CASA JOSECITO,264.0,298.9589464058557,268.9980073306428,29.960939075212934,12.11896772973971,17.841971335473225
2025-03-10,CASA JOSECITO,282.0,297.1138356106118,268.7742096497475,28.339625960864282,11.03067006727007,17.308955883594212
2025-03-17,CASA JOSECITO,238.0,285.6016118378327,268.64575914449256,16.955852693340148,1.0832970819497176,15.87255560139043
2025-03-24,CASA JOSECITO,304.0,267.9946432864249,268.61451602750486,0.0,0.0,0.0
2025-03-31,CASA JOSECITO,289.0,286.06380299532464,268.6809327597586,17.38287023556603,3.11619201662542,14.26667820894061
2025-04-07,CASA JOSECITO,323.0,306.89201294702633,269.7835697300398,37.10844321698653,7.171442414797878,29.937000792188655
2025-04-14,CASA JOSECITO,238.0,311.6921294128307,270.0410202563908,41.65110915643987,8.475634363420813,33.175474783019055
2025-04-21,CASA JOSECITO,185.0,303.00356704552223,270.3890781874799,32.61448885804231,6.979962272553168,25.63452657548914
2025-04-28,CASA JOSECITO,211.0,294.4335748449166,270.822702968916,23.6108718760006,6.9502781737735315,16.66059369222707
2025-05-05,CASA JOSECITO,269.0,291.77688320284835,270.7103276168325,21.066555586015852,8.97495601335889,12.091599562656963
2025-05-12,CASA JOSECITO,803.0,568.4251009882234,540.530319397757,27.894781590466437,13.52734438220877,14.367437198257669
2025-05-19,CASA JOSECITO,247.0,296.48595928462044,271.9432602894902,24.54269899513025,11.031024940975612,13.511674044154638
2025-05-26,CASA JOSECITO,268.0,284.8380770352196,272.6454258007156,12.192651234504012,2.736772309754743,9.455878914749269
2025-06-02,CASA JOSECITO,235.0,279.52564581420813,273.302718483205,6.22292733100312,0.0,6.222927322929453
2025-06-09,CASA JOSECITO,178.0,278.1444969673162,274.08175082534973,4.062746141966443,0.0,4.062746135012059
2025-06-16,CASA JOSECITO,214.0,274.47584075468694,274.88253291361184,0.0,0.0,0.0
2025-06-23,CASA JOSECITO,279.0,294.13286140238904,275.69346786910774,18.439393533281304,0.0,18.43939352475967
2025-06-30,CASA JOSECITO,296.0,296.0468992910461,276.5028117797303,19.54408751131581,0.0,19.54408750281245
2025-07-07,CASA JOSECITO,197.0,295.1892900519455,275.7341386933454,19.455151358600062,0.0,19.45515135002916
2025-07-14,CASA JOSECITO,184.0,293.858333724525,276.5053306845286,17.353003039996395,0.0,17.35300303170354
2025-07-21,CASA JOSECITO,173.0,292.8522881431778,277.24051431498845,15.61177382818937,0.0,15.611773819968104
2025-07-28,CASA JOSECITO,170.0,285.4885107208419,277.9290426988311,7.559468022010776,0.0,7.559468015053437
2025-08-04,CASA JOSECITO,170.0,290.74021904932124,287.63689689043764,3.1033221588836,0.0,3.1033221543244713
2025-08-11,CASA JOSECITO,124.0,289.7477557054606,288.20302116018775,1.5447345452728314,0.0,1.5447345424693841
2025-08-18,CASA JOSECITO,183.0,288.35434784214635,288.69516921161005,0.0,0.0,0.0
2025-08-25,CASA JOSECITO,180.0,290.679451215684,289.1062137857051,1.5732374299789171,0.0,1.5732374273554355
2023-10-02,CELUGADGETS,27.0,15.144812678965053,11.513117301662533,3.6316953773025205,3.5721888583252763,0.059506508977244424
2023-10-09,CELUGADGETS,25.0,14.494140208264355,11.358629303209398,3.135510905054957,3.135510899361461,0.0
2023-10-16,CELUGADGETS,28.0,14.612709696852647,11.109536321182759,3.5031733756698884,3.50317337014839,0.0
2023-10-23,CELUGADGETS,32.0,13.586543746305694,10.76944570542932,2.817098040876374,2.8170980369011347,0.0
2023-10-30,CELUGADGETS,25.0,22.5504660450826,10.343282628150376,12.207183416932224,9.364810519560363,2.8423728873718606
2023-11-06,CELUGADGETS,34.0,175.12141939057142,152.50886488891607,22.612554501655353,12.166873066918122,10.445681424737229
2023-11-13,CELUGADGETS,33.0,21.43959357490911,1.243944060407955,20.195649514501156,10.166922136595312,10.028727367905844
2023-11-20,CELUGADGETS,17.0,47.80641605802765,27.225472572381477,20.580943485646173,9.373521568537393,11.207421907108778
2023-11-27,CELUGADGETS,26.0,19.942543549943878,0.0,19.942543549943878,8.729087080436695,11.213456459555383
2023-12-04,CELUGADGETS,20.0,15.778537474113563,0.0,15.778537474113563,7.3384641685572145,8.440073297166895
2023-12-11,CELUGADGETS,26.0,7.64552132326142,0.0,7.64552132326142,4.755744446302998,2.889776870281742
2023-12-18,CELUGADGETS,13.0,7.240705133617524,0.0,7.240705133617524,3.9419805641329853,3.2987245633719526
2023-12-25,CELUGADGETS,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,CELUGADGETS,15.0,23.327648906576826,4.610585985309541,18.717062921267285,10.270144674632228,8.446918236635057
2024-01-08,CELUGADGETS,12.0,22.466432637185278,3.816321693585138,18.65011094360014,10.748501671117717,7.901609262482424
2024-01-15,CELUGADGETS,11.0,20.75953103609399,3.047919739396548,17.71161129669744,9.681248517446601,8.030362769250841
2024-01-22,CELUGADGETS,7.0,17.742483901832884,2.3165080744391275,15.425975827393756,8.982400523828119,6.443575293565638
2024-01-29,CELUGADGETS,17.0,16.98867310847797,1.6326789592254158,15.355994149252552,8.884064184142169,6.471929955110384
2024-02-05,CELUGADGETS,13.0,25.073807514210444,7.9941788825704805,17.079628631639963,8.917352372740991,8.162276248898971
2024-02-12,CELUGADGETS,13.0,22.891411347386224,7.43439188052281,15.457019466863414,8.491067934029902,6.965951522833512
2024-02-19,CELUGADGETS,16.0,19.96792426847739,6.949268071344363,13.018656197133026,7.90813042611818,5.110525761014844
2024-02-26,CELUGADGETS,19.0,15.171667987181849,6.545832989373508,8.62583499780834,6.9558364041152,1.6699985836931401
2024-03-04,CELUGADGETS,15.0,11.545500659852792,7.588674972225391,3.9568256876274006,3.9568256816283816,0.0
2024-03-11,CELUGADGETS,14.0,14.44851694274854,7.364877291330032,7.083639651418508,5.955768997914663,1.1278706435038455
2024-03-18,CELUGADGETS,17.0,19.820293010676124,7.2364267860751,12.583866224601024,5.0684104018787535,7.515455812722268
2024-03-25,CELUGADGETS,13.0,18.946440167839768,7.2051836690874325,11.741256498752335,5.225847189968608,6.515409298783726
2024-04-01,CELUGADGETS,11.0,23.640475991579848,8.842071385808168,14.79840460577168,6.881693795904678,7.916710799867002
2024-04-08,CELUGADGETS,17.0,24.8302491071191,9.005186124111333,15.825062983007768,5.861446764134228,9.963616208873539
2024-04-15,CELUGADGETS,26.0,19.765188693168312,9.262636650462355,10.502552042705958,5.478193816828182,5.024358215877775
2024-04-22,CELUGADGETS,18.0,11.987917442042601,9.610694581551513,2.377222860491088,2.3772228554984913,0.0
2024-04-29,CELUGADGETS,13.0,20.17216039195634,10.044319362987608,10.127841028968732,5.181655031681243,4.946185987287489
2024-05-06,CELUGADGETS,17.0,25.917523639987564,13.692094114407325,12.225429525580239,5.340683453349828,6.884746062230411
2024-05-13,CELUGADGETS,66.0,312.3722673490968,283.5120858953319,28.86018145376488,7.644501744791866,21.215679698973013
2024-05-20,CELUGADGETS,26.0,27.44708118491411,14.925026787065008,12.522054397849104,3.1014233613839703,9.420631026465133
2024-05-27,CELUGADGETS,29.0,16.150086294915013,15.627192298290424,0.5228939966245889,0.0,0.5228939939919536
2024-06-03,CELUGADGETS,31.0,8.204818878994075,17.47220710764168,0.0,0.0,0.0
