empresa,anio_iso,semana_iso,Fecha,periodo_m,tc_prom_mes,cpm_GADS,invest_GADS,Índice Estimador Mensual de Actividad Económica,IPC Prendas de vestir y calzado,Tasa de desocupación abierta,Índice de Confianza del Consumidor,invest_total_paid,evt_Dia de la Madre,Brecha Cambiaria (%),revenue_GADS,evt_Carnaval,bounce_rate_GA,evt_Navidad,average_sessions_durations_GA,Variación IPC (%) General,transactions_GADS,Índice Ventas en Supermercados y Shoppings,ticket_est_m,Ticket_promedio_num,evt_San Valentin,Variación Ventas en Supermercados y Shoppings,evt_Cyber Monday,evt_Hot Sale,evt_Dia del Padre,impressions_GADS,Variación Estimador Mensual de Actividad Económica,cpm_META,Costo_fijo_num,impressions_META,Margen_pct,evt_Semana Santa,evt_Black Friday,invest_META,ticket_usd,revenue_META,Salario real,transactions_GA,Ticket_promedio_usd,Costo_fijo_usd,ticket_est_usd,invest_META_usd,invest_GADS_usd,revenue_META_usd,revenue_GADS_usd,ticket_usd_original,invest_META_pesos,invest_GADS_pesos,revenue_META_pesos,revenue_GADS_pesos
CASA JOSECITO,2025,1,2024-12-30,2024-12-01,1121.1290322580646,2.270864353489403,490.29096824012953,152.3,1.6,6.4,46.03,1672.609645285839,0,10.1,3995.4483058911446,0,1.56,0,109.40747438215791,2.7,84.6,82.2,60198.07102443997,68591.82,0,-0.4,0,0,0,215905.0,1.1,1.5026526707417691,36000000.0,786821.0,0.45,0,0,1182.3186770457094,61.18102201122141,10122.416690995142,16.01,326.0,61.18102201122141,32110.487699611564,53.6941505325173,1182.3186770457094,490.29096824012953,10122.416690995142,3995.4483058911446,61.18102201122141,1182.3186770457094,490.29096824012953,10122.416690995142,3995.4483058911446
CASA JOSECITO,2025,2,2025-01-06,2025-01-01,1206.774193548387,2.1231831117045696,521.6554746302543,152.1,-0.7,7.9,47.38,1709.266275364453,0,15.885,4448.021943391902,0,1.52,0,117.75655442063469,2.2,129.33,83.6,63208.323161665925,68591.82,0,1.7,0,0,0,245695.0,-0.1,1.4266811953141934,36000000.0,832429.0,0.45,0,0,1187.6108007341986,56.838984763432244,12566.34021463284,16.12,476.0,56.838984763432244,29831.59582999198,52.37792082362052,1187.6108007341986,521.6554746302543,12566.34021463284,4448.021943391902,56.83898476343224,1187.6108007341986,521.6554746302543,12566.34021463284,4448.021943391902
CASA JOSECITO,2025,3,2025-01-13,2025-01-01,1206.774193548387,2.239232238556658,399.3894620689655,152.1,-0.7,7.9,47.38,1235.5858758620689,0,15.885,2108.2557172413794,0,1.51,0,113.37360926523638,2.2,64.16,83.6,63208.323161665925,68591.82,0,1.7,0,0,0,178360.0,-0.1,1.395547004022276,36000000.0,599189.0,0.45,0,0,836.1964137931035,56.838984763432244,6991.557027586207,16.12,305.0,56.838984763432244,29831.59582999198,52.37792082362052,836.1964137931035,399.3894620689655,6991.557027586207,2108.2557172413794,56.83898476343224,836.1964137931035,399.3894620689655,6991.557027586207,2108.2557172413794
CASA JOSECITO,2025,4,2025-01-20,2025-01-01,1206.774193548387,2.061474624745886,444.8538551724138,152.1,-0.7,7.9,47.38,1806.0486827586203,0,15.885,2997.428172413793,0,1.46,0,128.4229818648692,2.2,77.23,83.6,63208.323161665925,68591.82,0,1.7,0,0,0,215794.0,-0.1,1.7145217566813409,36000000.0,793921.0,0.45,0,0,1361.1948275862069,56.838984763432244,9066.019420689656,16.12,355.0,56.838984763432244,29831.59582999198,52.37792082362052,1361.1948275862069,444.8538551724138,9066.019420689656,2997.428172413793,56.83898476343224,1361.1948275862069,444.8538551724138,9066.019420689656,2997.428172413793
CASA JOSECITO,2025,5,2025-01-27,2025-01-01,1206.774193548387,4.42999707190199,462.47397431828017,152.1,-0.7,7.9,47.38,1924.7236964651563,0,15.885,1685.1800185254654,0,1.41,0,122.54715162764134,2.2,48.89,83.6,63208.323161665925,68591.82,0,1.7,0,0,0,104396.0,-0.1,2.0470198299484084,36000000.0,714331.0,0.45,0,0,1462.2497221468764,56.838984763432244,10536.913215207042,16.12,322.0,56.838984763432244,29831.59582999198,52.37792082362052,1462.2497221468764,462.47397431828017,10536.913215207042,1685.1800185254654,56.83898476343224,1462.2497221468764,462.47397431828017,10536.913215207042,1685.1800185254654
CASA JOSECITO,2025,6,2025-02-03,2025-02-01,1201.9642857142858,4.053305878026141,603.0954348973875,153.2,0.4,7.9,47.26,2111.003839635991,0,13.78,3058.4491703419294,0,1.57,0,115.65689139110604,2.4,68.72,84.2,63456.70546075373,68591.82,0,0.7,0,0,0,148791.0,0.7,2.5357189901888004,36000000.0,594667.0,0.45,0,0,1507.9084047386034,57.066437676422524,9326.857337419644,16.35,274.0,57.066437676422524,29950.97310949339,52.7941688575577,1507.9084047386034,603.0954348973875,9326.857337419644,3058.4491703419294,57.06643767642253,1507.9084047386034,603.0954348973875,9326.857337419644,3058.4491703419294
CASA JOSECITO,2025,7,2025-02-10,2025-02-01,1201.9642857142858,2.1390990136119177,539.3353125,153.2,0.4,7.9,47.26,1904.479201388889,0,13.78,3395.9300902777777,0,1.71,0,115.03099479621682,2.4,101.87,84.2,63456.70546075373,68591.82,1,0.7,0,0,0,252132.0,0.7,2.012106577183626,36000000.0,678465.0,0.45,0,0,1365.1438888888888,57.066437676422524,7241.779819444445,16.35,294.0,57.066437676422524,29950.97310949339,52.7941688575577,1365.1438888888888,539.3353125,7241.779819444445,3395.9300902777777,57.06643767642253,1365.1438888888888,539.3353125,7241.779819444445,3395.9300902777777
CASA JOSECITO,2025,8,2025-02-17,2025-02-01,1201.9642857142858,2.119387113367848,532.1781041666667,153.2,0.4,7.9,47.26,1799.233888888889,0,13.78,3089.0913125,0,1.87,0,107.2132643387581,2.4,88.49,84.2,63456.70546075373,68591.82,0,0.7,0,0,0,251100.0,0.7,2.059931758168192,36000000.0,615096.0,0.45,0,0,1267.055784722222,57.066437676422524,7679.262381944444,16.35,306.0,57.066437676422524,29950.97310949339,52.7941688575577,1267.055784722222,532.1781041666667,7679.262381944444,3089.0913125,57.06643767642253,1267.055784722222,532.1781041666667,7679.262381944444,3089.0913125
CASA JOSECITO,2025,9,2025-02-24,2025-02-01,1201.9642857142858,2.4199740146811464,539.719544572292,153.2,0.4,7.9,47.26,1985.3824475069737,0,13.78,3461.3203072233846,0,1.85,0,110.05484566238164,2.4,68.69,84.2,63456.70546075373,68591.82,0,0.7,0,0,0,223027.0,0.7,2.119920613387475,36000000.0,681942.0,0.45,0,0,1445.6629029346816,57.066437676422524,8080.211706049512,16.35,266.0,57.066437676422524,29950.97310949339,52.7941688575577,1445.6629029346816,539.719544572292,8080.211706049512,3461.3203072233846,57.06643767642253,1445.6629029346816,539.719544572292,8080.211706049512,3461.3203072233846
CASA JOSECITO,2025,10,2025-03-03,2025-03-01,1237.0967741935483,2.593363335427048,566.6576688808163,150.6,4.6,7.9,44.11,2177.9893021812377,0,16.066,4474.942277789279,1,1.71,0,113.3277870216306,3.7,87.43,85.4,64886.87298151386,68591.82,0,1.5,0,0,0,218503.0,-1.7,2.2474372957364963,36000000.0,716964.0,0.45,0,0,1611.3316333004211,55.44579973924382,8480.348529694627,16.23,264.0,55.44579973924382,29100.391134289443,52.45092731230586,1611.3316333004211,566.6576688808163,8480.348529694627,4474.942277789279,55.44579973924382,1611.3316333004211,566.6576688808163,8480.348529694627,4474.942277789279
CASA JOSECITO,2025,11,2025-03-10,2025-03-01,1237.0967741935483,2.3566218468372546,497.23542657342654,150.6,4.6,7.9,44.11,1897.4231328671328,0,16.066,3289.4905594405595,0,1.77,0,107.42264799597518,3.7,74.88,85.4,64886.87298151386,68591.82,0,1.5,0,0,0,210995.0,-1.7,2.364550856855276,36000000.0,592158.0,0.45,0,0,1400.1877062937062,55.44579973924382,6401.99076923077,16.23,282.0,55.44579973924382,29100.391134289443,52.45092731230586,1400.1877062937062,497.23542657342654,6401.99076923077,3289.4905594405595,55.44579973924382,1400.1877062937062,497.23542657342654,6401.99076923077,3289.4905594405595
CASA JOSECITO,2025,12,2025-03-17,2025-03-01,1237.0967741935483,2.5585152844120174,480.3996223776224,150.6,4.6,7.9,44.11,626.6073916083916,0,16.066,2524.2341888111887,0,1.92,0,103.49294614354856,3.7,65.17,85.4,64886.87298151386,68591.82,0,1.5,0,0,0,187765.0,-1.7,2.239016374131229,36000000.0,65300.0,0.45,0,0,146.20776923076923,55.44579973924382,1659.500888111888,16.23,238.0,55.44579973924382,29100.391134289443,52.45092731230586,146.20776923076923,480.3996223776224,1659.500888111888,2524.2341888111887,55.44579973924382,146.20776923076923,480.3996223776224,1659.500888111888,2524.2341888111887
CASA JOSECITO,2025,13,2025-03-24,2025-03-01,1237.0967741935483,4.2441016724169405,369.2326013986014,150.6,4.6,7.9,44.11,369.2326013986014,0,16.066,3854.0685944055945,0,1.97,0,105.2776308372718,3.7,85.84,85.4,64886.87298151386,68591.82,0,1.5,0,0,0,86999.0,-1.7,,36000000.0,0.0,0.45,0,0,0.0,55.44579973924382,0.0,16.23,304.0,55.44579973924382,29100.391134289443,52.45092731230586,0.0,369.2326013986014,0.0,3854.0685944055945,55.44579973924382,0.0,369.2326013986014,0.0,3854.0685944055945
CASA JOSECITO,2025,14,2025-03-31,2025-03-01,1237.0967741935483,2.80557728462,566.3562752916702,150.6,4.6,7.9,44.11,1368.8094441684834,0,16.066,3746.538545364272,0,1.87,0,108.96316502224802,3.7,73.21,85.4,64886.87298151386,68591.82,0,1.5,0,0,0,201868.0,-1.7,2.1219657262750733,36000000.0,378165.0,0.45,0,0,802.4531688768132,55.44579973924382,4251.548882571571,16.23,289.0,55.44579973924382,29100.391134289443,52.45092731230586,802.4531688768132,566.3562752916702,4251.548882571571,3746.538545364272,55.44579973924382,802.4531688768132,566.3562752916702,4251.548882571571,3746.538545364272
CASA JOSECITO,2025,15,2025-04-07,2025-04-01,1255.0,1.8872566427295088,1331.8445618007856,152.4,3.8,7.6,44.1,2357.269797209284,0,11.761,5573.94659560871,0,1.7,0,95.7980087150385,2.8,108.89,84.9,66115.8671771774,68591.82,0,-0.6,0,0,0,705704.0,1.2,2.121237369201852,36000000.0,483409.0,0.45,0,0,1025.425235408498,54.65483665338646,9524.733870183292,16.32,323.0,54.65483665338646,28685.258964143428,52.681965878229,1025.425235408498,1331.8445618007856,9524.733870183292,5573.94659560871,54.65483665338646,1025.425235408498,1331.8445618007856,9524.733870183292,5573.94659560871
CASA JOSECITO,2025,16,2025-04-14,2025-04-01,1255.0,2.5365788187195726,2180.72978597786,152.4,3.8,7.6,44.1,3192.9627896678967,0,11.761,4430.688398523986,0,1.69,0,89.9862108200363,2.8,93.53,84.9,66115.8671771774,68591.82,0,-0.6,0,0,0,859713.0,1.2,1.9963809205892245,36000000.0,507034.0,0.45,1,0,1012.2330036900368,54.65483665338646,6749.632597785978,16.32,238.0,54.65483665338646,28685.258964143428,52.681965878229,1012.2330036900368,2180.72978597786,6749.632597785978,4430.688398523986,54.65483665338646,1012.2330036900368,2180.72978597786,6749.632597785978,4430.688398523986
CASA JOSECITO,2025,17,2025-04-21,2025-04-01,1255.0,3.78886246516537,814.8403394833948,152.4,3.8,7.6,44.1,1581.606627306273,0,11.761,3109.1116457564576,0,1.6800000000000002,0,108.52975047984646,2.8,69.27,84.9,66115.8671771774,68591.82,0,-0.6,0,0,0,215062.0,1.2,1.9762323330331864,36000000.0,387994.0,0.45,0,0,766.7662878228782,54.65483665338646,4927.577771217712,16.32,185.0,54.65483665338646,28685.258964143428,52.681965878229,766.7662878228782,814.8403394833948,4927.577771217712,3109.1116457564576,54.65483665338646,766.7662878228782,814.8403394833948,4927.577771217712,3109.1116457564576
CASA JOSECITO,2025,18,2025-04-28,2025-04-01,1255.0,3.4033899494910576,444.7549985994914,152.4,3.8,7.6,44.1,1396.2657597809616,0,11.761,3291.4547400938245,0,1.12,0,117.12676696284328,2.8,61.13,84.9,66115.8671771774,68591.82,0,-0.6,0,0,0,130680.0,1.2,2.2954409203407065,36000000.0,414522.0,0.45,0,0,951.5107611814703,54.65483665338646,6876.079588159363,16.32,211.0,54.65483665338646,28685.258964143428,52.681965878229,951.5107611814703,444.7549985994914,6876.079588159363,3291.4547400938245,54.65483665338646,951.5107611814703,444.7549985994914,6876.079588159363,3291.4547400938245
CASA JOSECITO,2025,19,2025-05-05,2025-05-01,1163.3870967741937,3.913713258225527,522.7507661879254,152.1,0.9,7.6,45.49,1854.4188704517408,0,1.059,3725.766786536765,0,0.89,0,114.98394147559996,1.5,72.39,84.8,66501.61441531115,68591.82,0,-0.2,0,0,0,133569.0,-0.2,2.4388766361923087,36000000.0,546017.0,0.45,0,0,1331.6681042638158,58.958725079717176,9427.35926786178,16.56,269.0,58.958725079717176,30944.12865659226,57.162069787179966,1331.6681042638158,522.7507661879254,9427.35926786178,3725.766786536765,58.958725079717176,1331.6681042638158,522.7507661879254,9427.35926786178,3725.766786536765
CASA JOSECITO,2025,20,2025-05-12,2025-05-01,1163.3870967741937,3.883634608165599,730.8883823529412,152.1,0.9,7.6,45.49,4386.249514705883,0,1.059,10818.400911764706,0,1.75,0,145.65490729295428,1.5,217.27,84.8,66501.61441531115,68591.82,0,-0.2,0,1,0,188197.0,-0.2,3.8256403859307175,36000000.0,955490.0,0.45,0,0,3655.361132352941,58.958725079717176,26301.48908088235,16.56,803.0,58.958725079717176,30944.12865659226,57.162069787179966,3655.361132352941,730.8883823529412,26301.48908088235,10818.400911764706,58.958725079717176,3655.361132352941,730.8883823529412,26301.48908088235,10818.400911764706
CASA JOSECITO,2025,21,2025-05-19,2025-05-01,1163.3870967741937,3.680691659343933,608.3410367647059,152.1,0.9,7.6,45.49,1794.0568676470589,0,1.059,5607.336676470588,0,1.57,0,115.22415413533837,1.5,95.11,84.8,66501.61441531115,68591.82,0,-0.2,0,0,0,165279.0,-0.2,2.191051182143556,36000000.0,541163.0,0.45,0,0,1185.715830882353,58.958725079717176,6668.356742647059,16.56,247.0,58.958725079717176,30944.12865659226,57.162069787179966,1185.715830882353,608.3410367647059,6668.356742647059,5607.336676470588,58.958725079717176,1185.715830882353,608.3410367647059,6668.356742647059,5607.336676470588
CASA JOSECITO,2025,22,2025-05-26,2025-05-01,1163.3870967741937,4.02154011039914,468.3566043373045,152.1,0.9,7.6,45.49,749.405834139985,0,1.059,7225.0835178394145,0,1.54,0,123.2809629026631,1.5,109.84,84.8,66501.61441531115,68591.82,0,-0.2,0,0,0,116462.0,-0.2,2.2433865995312905,36000000.0,125279.0,0.45,0,0,281.04922980268054,58.958725079717176,6156.752825080665,16.56,268.0,58.958725079717176,30944.12865659226,57.162069787179966,281.04922980268054,468.3566043373045,6156.752825080665,7225.0835178394145,58.958725079717176,281.04922980268054,468.3566043373045,6156.752825080665,7225.0835178394145
CASA JOSECITO,2025,23,2025-06-02,2025-06-01,1182.0,5.500400399194231,622.9533476111419,151.1,0.5,7.6,45.48,1006.6511089774896,0,0.267,4924.3479339329215,0,1.61,0,119.78112940571134,1.6,83.99000000000001,84.5,67200.04748307272,68591.82,0,-0.3,0,0,0,113256.0,-0.6,2.814581047983479,36000000.0,136325.0,0.45,0,0,383.6977613663478,58.030304568527924,5309.264268252543,16.79,235.0,58.030304568527924,30456.852791878173,56.85283204997692,383.6977613663478,622.9533476111419,5309.264268252543,4924.3479339329215,58.03030456852792,383.6977613663478,622.9533476111419,5309.264268252543,4924.3479339329215
CASA JOSECITO,2025,24,2025-06-09,2025-06-01,1182.0,4.160705917921079,418.6460687553011,151.1,0.5,7.6,45.48,810.6401384117896,0,0.267,3343.626415076336,0,1.75,0,107.65276828434725,1.6,67.8,84.5,67200.04748307272,68591.82,0,-0.3,0,0,1,100619.0,-0.6,2.3075577760957446,36000000.0,169874.0,0.45,0,0,391.9940696564885,58.030304568527924,4481.627411895674,16.79,178.0,58.030304568527924,30456.852791878173,56.85283204997692,391.9940696564885,418.6460687553011,4481.627411895674,3343.626415076336,58.03030456852792,391.9940696564885,418.6460687553011,4481.627411895674,3343.626415076336
CASA JOSECITO,2025,25,2025-06-16,2025-06-01,1182.0,6.048480549516235,433.9905763888889,151.1,0.5,7.6,45.48,834.8362430555555,0,0.267,4138.813493055555,0,1.68,0,117.47261084429596,1.6,74.03,84.5,67200.04748307272,68591.82,0,-0.3,0,0,0,71752.0,-0.6,2.4772920168759685,36000000.0,161808.0,0.45,0,0,400.84566666666666,58.030304568527924,6003.268020833333,16.79,214.0,58.030304568527924,30456.852791878173,56.85283204997692,400.84566666666666,433.9905763888889,6003.268020833333,4138.813493055555,58.03030456852792,400.84566666666666,433.9905763888889,6003.268020833333,4138.813493055555
CASA JOSECITO,2025,26,2025-06-23,2025-06-01,1182.0,3.003368310264636,1115.6762430555557,151.1,0.5,7.6,45.48,1507.2102430555556,0,0.267,4845.774840277778,0,1.64,0,114.11597263670173,1.6,118.95,84.5,67200.04748307272,68591.82,0,-0.3,0,0,0,371475.0,-0.6,2.8246556960746827,36000000.0,138613.0,0.45,0,0,391.534,58.030304568527924,5899.991729166666,16.79,279.0,58.030304568527924,30456.852791878173,56.85283204997692,391.534,1115.6762430555557,5899.991729166666,4845.774840277778,58.03030456852792,391.534,1115.6762430555557,5899.991729166666,4845.774840277778
CASA JOSECITO,2025,27,2025-06-30,2025-06-01,1182.0,3.2058602643141967,1040.8787106175334,151.1,0.5,7.6,45.48,1477.4984395427205,0,0.267,7156.633035028611,0,1.63,0,109.31485219575652,1.6,133.84,84.5,67200.04748307272,68591.82,0,-0.3,0,0,0,324680.0,-0.6,3.1050722108252105,36000000.0,140615.0,0.45,0,0,436.61972892518696,58.030304568527924,6489.810162417167,16.79,296.0,58.030304568527924,30456.852791878173,56.85283204997692,436.61972892518696,1040.8787106175334,6489.810162417167,7156.633035028611,58.03030456852792,436.61972892518696,1040.8787106175334,6489.810162417167,7156.633035028611
CASA JOSECITO,2025,28,2025-07-07,2025-07-01,1283.3870967741937,3.4166039864002187,1037.8310435129167,150.9,-0.9,,46.37,1418.3879239866303,0,1.306,3817.0263495237264,0,1.72,0,100.5137448279771,1.9,82.62,82.7,68488.32360624193,68591.82,0,-2.1,0,0,0,303761.0,-0.1,2.5856913429569217,36000000.0,147178.0,0.45,0,0,380.5568804737139,53.44593238657786,4069.892607098008,16.88,197.0,53.44593238657786,28050.772904360936,53.365289224418746,380.5568804737139,1037.8310435129167,4069.892607098008,3817.0263495237264,53.44593238657786,380.5568804737139,1037.8310435129167,4069.892607098008,3817.0263495237264
CASA JOSECITO,2025,29,2025-07-14,2025-07-01,1283.3870967741937,3.197348932474513,818.6907862068965,150.9,-0.9,,46.37,1182.7540344827585,0,1.306,2139.290972413793,0,1.78,0,99.93122737742678,1.9,60.72,82.7,68488.32360624193,68591.82,0,-2.1,0,0,0,256053.0,-0.1,2.643004140053882,36000000.0,137746.0,0.45,0,0,364.06324827586207,53.44593238657786,3584.7555862068966,16.88,184.0,53.44593238657786,28050.772904360936,53.365289224418746,364.06324827586207,818.6907862068965,3584.7555862068966,2139.290972413793,53.44593238657786,364.06324827586207,818.6907862068965,3584.7555862068966,2139.290972413793
CASA JOSECITO,2025,30,2025-07-21,2025-07-01,1283.3870967741937,3.3783999871015,758.6703931034483,150.9,-0.9,,46.37,1126.3924068965516,0,1.306,3604.5701517241378,0,1.85,0,105.9939802727009,1.9,70.4,82.7,68488.32360624193,68591.82,0,-2.1,0,0,0,224565.0,-0.1,2.538482343472642,36000000.0,144859.0,0.45,0,0,367.7220137931034,53.44593238657786,3819.2619586206897,16.88,173.0,53.44593238657786,28050.772904360936,53.365289224418746,367.7220137931034,758.6703931034483,3819.2619586206897,3604.5701517241378,53.44593238657786,367.7220137931034,758.6703931034483,3819.2619586206897,3604.5701517241378
CASA JOSECITO,2025,31,2025-07-28,2025-07-01,1283.3870967741937,7.492385004752461,775.9413606321839,150.9,-0.9,,46.37,1167.5912692528736,0,1.306,3473.183610057471,0,1.59,0,118.59434036215411,1.9,59.82,82.7,68488.32360624193,68591.82,0,-2.1,0,0,0,103564.0,-0.1,2.697331996919329,36000000.0,145199.0,0.45,0,0,391.6499086206896,53.44593238657786,4100.630618103448,16.88,170.0,53.44593238657786,28050.772904360936,53.365289224418746,391.6499086206896,775.9413606321839,4100.630618103448,3473.183610057471,53.44593238657786,391.6499086206896,775.9413606321839,4100.630618103448,3473.183610057471
CASA JOSECITO,2025,32,2025-08-04,2025-08-01,1326.2903225806451,8.557929574504582,848.2277477065961,,-0.3,,39.94,1243.3575438225423,0,0.078,3112.072312641974,0,1.6,0,111.5166291356314,1.9,54.61,,70086.07997950859,68591.82,0,,0,0,0,99116.0,,2.9256521033041336,36000000.0,135057.0,0.45,0,0,395.1297961159464,51.71704779277636,3535.871240227222,,170.0,51.71704779277636,27143.37832907698,52.84369401349304,395.1297961159464,848.2277477065961,3535.871240227222,3112.072312641974,51.71704779277636,395.1297961159464,848.2277477065961,3535.871240227222,3112.072312641974
CASA JOSECITO,2025,33,2025-08-11,2025-08-01,1326.2903225806451,8.271509155432293,829.4090375426622,,-0.3,,39.94,1176.9518566552902,0,0.078,1821.4524436860067,0,1.7,0,104.13106351821344,1.9,43.26,,70086.07997950859,68591.82,0,,0,0,0,100273.0,,2.6379762506082,36000000.0,131746.0,0.45,0,0,347.542819112628,51.71704779277636,2545.6001774744027,,124.0,51.71704779277636,27143.37832907698,52.84369401349304,347.542819112628,829.4090375426622,2545.6001774744027,1821.4524436860067,51.71704779277636,347.542819112628,829.4090375426622,2545.6001774744027,1821.4524436860067
CASA JOSECITO,2025,34,2025-08-18,2025-08-01,1326.2903225806451,8.569750648419486,759.3998839590444,,-0.3,,39.94,1112.909843003413,0,0.078,3136.054505119454,0,1.73,0,116.44575936883628,1.9,57.43,,70086.07997950859,68591.82,0,,0,0,0,88614.0,,2.709968409208026,36000000.0,130448.0,0.45,0,0,353.5099590443686,51.71704779277636,4740.004566552901,,183.0,51.71704779277636,27143.37832907698,52.84369401349304,353.5099590443686,759.3998839590444,4740.004566552901,3136.054505119454,51.71704779277636,353.5099590443686,759.3998839590444,4740.004566552901,3136.054505119454
CASA JOSECITO,2025,35,2025-08-25,2025-08-01,1326.2903225806451,6.434567917328308,727.7689351535837,,-0.3,,39.94,1077.4809556313994,0,0.078,2754.299679180888,0,1.78,0,114.97340149020968,1.9,55.7,,70086.07997950859,68591.82,0,,0,0,0,113103.0,,2.820963470527436,36000000.0,123969.0,0.45,0,0,349.7120204778157,51.71704779277636,4291.917877133106,,180.0,51.71704779277636,27143.37832907698,52.84369401349304,349.7120204778157,727.7689351535837,4291.917877133106,2754.299679180888,51.71704779277636,349.7120204778157,727.7689351535837,4291.917877133106,2754.299679180888
CASA JOSECITO,2025,36,2025-09-01,2025-09-01,1415.6666666666667,4.845059415023114,985.005424133614,,,,39.81,1416.1221858503848,0,0.647,4041.737510176209,0,1.67,0,122.5875316310099,,93.71,,,68591.82,0,,0,0,0,203301.0,,3.328675698112748,36000000.0,129516.0,0.45,0,0,431.1167617167707,48.45195667530022,5902.534526840913,,256.0,48.45195667530022,25429.715093006827,,431.1167617167707,985.005424133614,5902.534526840913,4041.737510176209,48.45195667530022,431.1167617167707,985.005424133614,5902.534526840913,4041.737510176209
CASA JOSECITO,2025,37,2025-09-08,2025-09-01,1415.6666666666667,3.76207948804062,1166.6584700362766,,,,39.81,1528.8288404407665,0,0.647,3474.6998548913857,0,1.8,0,105.61424230262028,,84.15,,,68591.82,0,,0,0,0,310110.0,,2.6947200178905497,36000000.0,134400.0,0.45,0,0,362.17037040448986,48.45195667530022,4221.701557925511,,236.0,48.45195667530022,25429.715093006827,,362.17037040448986,1166.6584700362766,4221.701557925511,3474.6998548913857,48.45195667530022,362.17037040448986,1166.6584700362766,4221.701557925511,3474.6998548913857
CASA JOSECITO,2025,38,2025-09-15,2025-09-01,1415.6666666666667,2.8523482411474173,1299.253180887372,,,,39.81,1645.3525324232082,0,0.647,2879.112156996587,0,2.14,0,91.71381545108528,,71.58,,,68591.82,0,,0,0,0,455503.0,,2.5549364146359976,36000000.0,135463.0,0.45,0,0,346.0993515358361,48.45195667530022,3411.0866006825936,,205.0,48.45195667530022,25429.715093006827,,346.0993515358361,1299.253180887372,3411.0866006825936,2879.112156996587,48.45195667530022,346.0993515358361,1299.253180887372,3411.0866006825936,2879.112156996587
CELUGADGETS,2023,40,2023-10-02,2023-10-01,930.1129032258063,0.5228259010433448,22.37276595744681,148.3,11.0,5.7,45.11,65.15947872340425,0,167.74,213.40403191489364,0,3.8,0,32.85319053993753,8.3,6.0,100.2,16790.906718564114,44636.49,0,8.5,0,0,0,42792.0,-0.8,0.1791693373112796,,238806.0,,0,0,42.786712765957446,47.99039970867221,60.106329787234046,16.93,27.0,47.99039970867221,,18.052546804081626,42.786712765957446,22.37276595744681,60.106329787234046,213.40403191489364,47.99039970867221,42.786712765957446,22.37276595744681,60.106329787234046,213.40403191489364
CELUGADGETS,2023,41,2023-10-09,2023-10-01,930.1129032258063,0.6332615259638753,20.58416590145577,148.3,11.0,5.7,45.11,62.74673026875699,1,167.74,12.631557894736842,0,3.78,0,32.62936112369733,8.3,2.0,100.2,16790.906718564114,44636.49,0,8.5,0,0,0,32505.0,-0.8,0.1932183581439207,,218212.0,,0,0,42.16256436730123,47.99039970867221,19.473663157894737,16.93,25.0,47.99039970867221,,18.052546804081626,42.16256436730123,20.58416590145577,19.473663157894737,12.631557894736842,47.99039970867221,42.16256436730123,20.58416590145577,19.473663157894737,12.631557894736842
CELUGADGETS,2023,42,2023-10-16,2023-10-01,930.1129032258063,0.652906887510392,21.493694736842105,148.3,11.0,5.7,45.11,63.855589473684205,0,167.74,70.84205263157895,0,3.71,0,34.7225,8.3,4.0,100.2,16790.906718564114,44636.49,0,8.5,0,0,0,32920.0,-0.8,0.1865176767208617,,227120.0,,0,0,42.3618947368421,47.99039970867221,67.36838947368422,16.93,28.0,47.99039970867221,,18.052546804081626,42.3618947368421,21.493694736842105,67.36838947368422,70.84205263157895,47.99039970867221,42.3618947368421,21.493694736842105,67.36838947368422,70.84205263157895
CELUGADGETS,2023,43,2023-10-23,2023-10-01,930.1129032258063,0.6839277146969455,21.383,148.3,11.0,5.7,45.11,66.97072631578948,0,167.74,56.210463157894736,0,3.76,0,35.11167584356911,8.3,5.0,100.2,16790.906718564114,44636.49,0,8.5,0,0,0,31265.0,-0.8,0.188297335105799,,242105.0,,0,0,45.58772631578948,47.99039970867221,0.0,16.93,32.0,47.99039970867221,,18.052546804081626,45.58772631578948,21.383,0.0,56.210463157894736,47.99039970867221,45.58772631578948,21.383,0.0,56.210463157894736
CELUGADGETS,2023,44,2023-10-30,2023-10-01,930.1129032258063,0.8322412286923865,35.19881052631579,148.3,11.0,5.7,45.11,98.5914105263158,0,167.74,20.526273684210526,0,3.74,0,31.69320087730616,8.3,3.0,100.2,16790.906718564114,44636.49,0,8.5,0,0,0,42294.0,-0.8,0.2015105519299907,,314587.0,,0,0,63.3926,47.99039970867221,8.947347368421052,16.93,25.0,47.99039970867221,,18.052546804081626,63.3926,35.19881052631579,8.947347368421052,20.526273684210526,47.99039970867221,63.3926,35.19881052631579,8.947347368421052,20.526273684210526
CELUGADGETS,2023,45,2023-11-06,2023-11-01,944.6666666666666,0.9934113973602612,54.99724178065878,146.5,10.0,5.7,47.51,185.2115418196848,0,154.924,21.71015,0,3.27,0,36.707797961896325,12.8,2.17,91.2,17843.4545152677,44636.49,0,-9.0,1,0,0,55362.0,-1.2,0.3074325824783286,,423554.0,,0,0,130.21430003902603,47.25104798870854,124.87810912489412,16.37,34.0,47.25104798870854,,18.888625104376533,130.21430003902603,54.99724178065878,124.87810912489412,21.71015,47.25104798870854,130.21430003902603,54.99724178065878,124.87810912489412,21.71015
